1
378
8.94022374 34.21494462 25.00000000 14.23911451 37.23643342 0.00000000 14.23911451 37.23643342 25.00000000
8.94022374 34.21494462 25.00000000 8.94022374 34.21494462 0.00000000 14.23911451 37.23643342 0.00000000
14.23911451 37.23643342 25.00000000 14.25924304 38.22050277 0.00000000 14.25924304 38.22050277 25.00000000
14.23911451 37.23643342 25.00000000 14.23911451 37.23643342 0.00000000 14.25924304 38.22050277 0.00000000
14.25924304 38.22050277 25.00000000 10.09840479 41.26958881 0.00000000 10.09840479 41.26958881 25.00000000
14.25924304 38.22050277 25.00000000 14.25924304 38.22050277 0.00000000 10.09840479 41.26958881 0.00000000
10.09840479 41.26958881 25.00000000 6.97124907 38.48616407 0.00000000 6.97124907 38.48616407 25.00000000
10.09840479 41.26958881 25.00000000 10.09840479 41.26958881 0.00000000 6.97124907 38.48616407 0.00000000
6.97124907 38.48616407 25.00000000 8.94022374 34.21494462 0.00000000 8.94022374 34.21494462 25.00000000
6.97124907 38.48616407 25.00000000 6.97124907 38.48616407 0.00000000 8.94022374 34.21494462 0.00000000
25.72288286 44.45560304 25.00000000 29.99900723 42.11552920 0.00000000 29.99900723 42.11552920 25.00000000
25.72288286 44.45560304 25.00000000 25.72288286 44.45560304 0.00000000 29.99900723 42.11552920 0.00000000
29.99900723 42.11552920 25.00000000 32.11240314 42.51252060 0.00000000 32.11240314 42.51252060 25.00000000
29.99900723 42.11552920 25.00000000 29.99900723 42.11552920 0.00000000 32.11240314 42.51252060 0.00000000
32.11240314 42.51252060 25.00000000 32.50293997 43.01328661 0.00000000 32.50293997 43.01328661 25.00000000
32.11240314 42.51252060 25.00000000 32.11240314 42.51252060 0.00000000 32.50293997 43.01328661 0.00000000
32.50293997 43.01328661 25.00000000 33.29805303 48.58266982 0.00000000 33.29805303 48.58266982 25.00000000
32.50293997 43.01328661 25.00000000 32.50293997 43.01328661 0.00000000 33.29805303 48.58266982 0.00000000
24.93437136 47.90199060 25.00000000 27.69461919 49.85435631 0.00000000 24.93437136 47.90199060 0.00000000
24.93437136 47.90199060 25.00000000 27.69461919 49.85435631 25.00000000 27.69461919 49.85435631 0.00000000
24.93437136 47.90199060 25.00000000 25.72288286 44.45560304 0.00000000 25.72288286 44.45560304 25.00000000
24.93437136 47.90199060 25.00000000 24.93437136 47.90199060 0.00000000 25.72288286 44.45560304 0.00000000
38.17754314 36.20760856 25.00000000 42.82383676 34.59234625 0.00000000 42.82383676 34.59234625 25.00000000
38.17754314 36.20760856 25.00000000 38.17754314 36.20760856 0.00000000 42.82383676 34.59234625 0.00000000
42.82383676 34.59234625 25.00000000 45.18416989 37.93213443 0.00000000 45.18416989 37.93213443 25.00000000
42.82383676 34.59234625 25.00000000 42.82383676 34.59234625 0.00000000 45.18416989 37.93213443 0.00000000
45.18416989 37.93213443 25.00000000 40.84471120 42.06535974 0.00000000 40.84471120 42.06535974 25.00000000
45.18416989 37.93213443 25.00000000 45.18416989 37.93213443 0.00000000 40.84471120 42.06535974 0.00000000
40.84471120 42.06535974 25.00000000 37.61408312 38.04048112 0.00000000 37.61408312 38.04048112 25.00000000
40.84471120 42.06535974 25.00000000 40.84471120 42.06535974 0.00000000 37.61408312 38.04048112 0.00000000
37.61408312 38.04048112 25.00000000 38.17754314 36.20760856 0.00000000 38.17754314 36.20760856 25.00000000
37.61408312 38.04048112 25.00000000 37.61408312 38.04048112 0.00000000 38.17754314 36.20760856 0.00000000
43.59149683 24.81910787 25.00000000 43.75386728 23.49220146 0.00000000 43.75386728 23.49220146 25.00000000
43.59149683 24.81910787 25.00000000 43.59149683 24.81910787 0.00000000 43.75386728 23.49220146 0.00000000
43.75386728 23.49220146 25.00000000 49.57026955 21.58721387 0.00000000 49.57026955 21.58721387 25.00000000
43.75386728 23.49220146 25.00000000 43.75386728 23.49220146 0.00000000 49.57026955 21.58721387 0.00000000
49.57026955 21.58721387 25.00000000 49.99585876 25.45502177 -0.00000000 49.99585876 25.45502177 25.00000000
49.57026955 21.58721387 25.00000000 49.57026955 21.58721387 0.00000000 49.99585876 25.45502177 -0.00000000
46.73424368 29.59327946 25.00000000 49.49663973 29.99145689 0.00000000 46.73424368 29.59327946 0.00000000
46.73424368 29.59327946 25.00000000 49.49663973 29.99145689 25.00000000 49.49663973 29.99145689 0.00000000
46.73424368 29.59327946 25.00000000 43.59149683 24.81910787 0.00000000 43.59149683 24.81910787 25.00000000
46.73424368 29.59327946 25.00000000 46.73424368 29.59327946 0.00000000 43.59149683 24.81910787 0.00000000
46.35451691 15.85609056 25.00000000 47.65941459 14.43823262 0.00000000 47.65941459 14.43823262 25.00000000
46.35451691 15.85609056 25.00000000 46.35451691 15.85609056 0.00000000 47.65941459 14.43823262 0.00000000
49.57026955 21.58721387 25.00000000 49.75814986 21.53099211 0.00000000 49.57026955 21.58721387 0.00000000
49.57026955 21.58721387 25.00000000 49.75814986 21.53099211 25.00000000 49.75814986 21.53099211 0.00000000
49.57026955 21.58721387 25.00000000 46.35451691 15.85609056 0.00000000 46.35451691 15.85609056 25.00000000
49.57026955 21.58721387 25.00000000 49.57026955 21.58721387 0.00000000 46.35451691 15.85609056 0.00000000
22.70460624 48.97902701 25.00000000 20.83588883 49.65076425 0.00000000 22.70460624 48.97902701 0.00000000
22.70460624 48.97902701 25.00000000 20.83588883 49.65076425 25.00000000 20.83588883 49.65076425 0.00000000
22.70460624 48.97902701 25.00000000 22.63887242 49.88825178 -0.00000000 22.63887242 49.88825178 25.00000000
22.70460624 48.97902701 25.00000000 22.70460624 48.97902701 0.00000000 22.63887242 49.88825178 -0.00000000
35.95939661 26.70531766 25.00000000 36.80473437 26.27744613 0.00000000 36.80473437 26.27744613 25.00000000
35.95939661 26.70531766 25.00000000 35.95939661 26.70531766 0.00000000 36.80473437 26.27744613 0.00000000
36.80473437 26.27744613 25.00000000 40.32943841 27.65361124 0.00000000 40.32943841 27.65361124 25.00000000
36.80473437 26.27744613 25.00000000 36.80473437 26.27744613 0.00000000 40.32943841 27.65361124 0.00000000
40.32943841 27.65361124 25.00000000 40.45084594 30.72066377 0.00000000 40.45084594 30.72066377 25.00000000
